language	iso_code	concept	global_id	local_id	asjp	cogid	tokens	notes
ITZAJ	itz	breasts	1402	51	im	1	i m	also: Cu7uC
MOPAN	mop	breasts	1402	51	Cu7	2	C u 7	
LACANDON	lac	breasts	1402	51	im	1	i m	
HUASTEC	hva	heart	1223	52	iCiC	1	i C i C	
CHICOMUCELTEC	cob	heart	1223	52	iCit	1	i C i t	
TOJOLABAL	toj	heart	1223	52	alcil	5	a l c i l	"also: k""uxol"
CHUJ	cnm	heart	1223	52	piSan	2	p i S a n	
QANJOBAL_SANTA_EULALIA	kjb	heart	1223	52	piSan	2	p i S a n	
ACATECO_SAN_MIGUEL_ACATAN	knj	heart	1223	52	piSan	2	p i S a n	
ZINACANTAN_TZOTZIL	tzz	heart	1223	52	onil	3	o n i l	
TZELTAL_BACHAJON	tzb	heart	1223	52	otan	3	o t a n	
CHOL_TUMBALA	ctu	heart	1223	52	"pusik""al"	4	"p u s i k"" a l"	
ITZAJ	itz	heart	1223	52	"pusik""al"	4	"p u s i k"" a l"	"also: c""u7"
MOPAN	mop	heart	1223	52	"p3s3k""al"	4	"p 3 s 3 k"" a l"	
MAYA_YUCATAN	yua	heart	1223	52	"puksi7ik""al"	4	"p u k s i 7 i k"" a l"	
LACANDON	lac	heart	1223	52	piSam	2	p i S a m	
HUASTEC	hva	liver	1224	53	mamal	1	m a m a l	
CHICOMUCELTEC	cob	liver	1224	53	mamal	1	m a m a l	
TOJOLABAL	toj	liver	1224	53	"Cok""ol"	8	"C o k"" o l"	
CHUJ	cnm	liver	1224	53	seyub	2	s e y u b	
MOCHO	mhc	liver	1224	53	"seyub"""	2	"s e y u b"""	
JACALTEC	jai	liver	1224	53	sasip	4	s a s i p	
QANJOBAL_SANTA_EULALIA	kjb	liver	1224	53	"t""iS"	9	"t"" i S"	
ACATECO_SAN_MIGUEL_ACATAN	knj	liver	1224	53	"q""ex"	10	"q"" e x"	
IXIL_CHAJUL	ixj	liver	1224	53	con	11	c o n	
AGUACATEC	agu	liver	1224	53	"C""oC"""	3	"C"" o C"""	
TECO_TECTITAN	ttc	liver	1224	53	"STanseb"""	4	"S T a n s e b"""	
MAM_NORTHERN	mam	liver	1224	53	"tC""oC"""	3	"t C"" o C"""	
SACAPULTECO_SACAPULAS_CENTRO	quv	liver	1224	53	"saseb"""	4	"s a s e b"""	
CENTRAL_QUICHE	quc	liver	1224	53	"seseb"""	4	"s e s e b"""	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	liver	1224	53	sase7	4	s a s e 7	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	liver	1224	53	sase7	4	s a s e 7	
POQOMCHI_WESTERN	pob	liver	1224	53	tamat	7	t a m a t	
POCOMAM_EASTERN	poa	liver	1224	53	igad	12	i g a d	
USPANTEKO	usp	liver	1224	53	ulew	13	u l e w	also: ulewal
EASTERN_KEKCHI_CAHABON	kek	liver	1224	53	"saseb"""	4	"s a s e b"""	
ZINACANTAN_TZOTZIL	tzz	liver	1224	53	sekub	5	s e k u b	
TZELTAL_BACHAJON	tzb	liver	1224	53	sekub	5	s e k u b	
CHOL_TUMBALA	ctu	liver	1224	53	olmal	6	o l m a l	
CHONTAL_TABASCO	chf	liver	1224	53	yolma	6	y o l m a	
CHORTI	caa	liver	1224	53	Semem	14	S e m e m	
ITZAJ	itz	liver	1224	53	tamen	7	t a m e n	
MOPAN	mop	liver	1224	53	tamen	7	t a m e n	
MAYA_YUCATAN	yua	liver	1224	53	taman	7	t a m a n	
LACANDON	lac	liver	1224	53	tamen	7	t a m e n	also: yohom
HUASTEC	hva	drink	1401	54	"uc""al"	1	"u c"" a l"	
TOJOLABAL	toj	drink	1401	54	u7	1	u 7	"also: ub"""
CHUJ	cnm	drink	1401	54	ukx	1	u k x	
MOCHO	mhc	drink	1401	54	"uk"""	1	"u k"""	
QANJOBAL_SANTA_EULALIA	kjb	drink	1401	54	"uk""eS"	1	"u k"" e S"	
ACATECO_SAN_MIGUEL_ACATAN	knj	drink	1401	54	"uk""e"	1	"u k"" e"	
IXIL_CHAJUL	ixj	drink	1401	54	"uk""a"	1	"u k"" a"	
AGUACATEC	agu	drink	1401	54	"tk""axlen"	5	"t k"" a x l e n"	
TECO_TECTITAN	ttc	drink	1401	54	"uk""a"	1	"u k"" a"	
MAM_NORTHERN	mam	drink	1401	54	"k""ana"	6	"k"" a n a"	
SIPAKAPENSE	qum	drink	1401	54	qum	2	q u m	
SACAPULTECO_SACAPULAS_CENTRO	quv	drink	1401	54	qamux	2	q a m u x	
CENTRAL_QUICHE	quc	drink	1401	54	tix	3	t i x	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	drink	1401	54	tix	3	t i x	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	drink	1401	54	tix	3	t i x	
POQOMCHI_WESTERN	pob	drink	1401	54	"uk""ex"	1	"u k"" e x"	
POCOMAM_EASTERN	poa	drink	1401	54	"uk""ex"	1	"u k"" e x"	
USPANTEKO	usp	drink	1401	54	"uk""ax"	1	"u k"" a x"	
EASTERN_KEKCHI_CAHABON	kek	drink	1401	54	"uk"""	1	"u k"""	
ZINACANTAN_TZOTZIL	tzz	drink	1401	54	"uC"""	1	"u C"""	
TZELTAL_BACHAJON	tzb	drink	1401	54	"uC"""	1	"u C"""	
CHOL_TUMBALA	ctu	drink	1401	54	hap	4	h a p	
CHONTAL_TABASCO	chf	drink	1401	54	"uC""en"	1	"u C"" e n"	"also: u buk""a"
CHORTI	caa	drink	1401	54	"C""i"	7	"C"" i"	
ITZAJ	itz	drink	1401	54	"uk"""	1	"u k"""	
MOPAN	mop	drink	1401	54	"uk"""	1	"u k"""	
MAYA_YUCATAN	yua	drink	1401	54	"uk"""	1	"u k"""	
LACANDON	lac	drink	1401	54	hap	4	h a p	
HUASTEC	hva	eat	1336	55	"k""apul"	7	"k"" a p u l"	
TOJOLABAL	toj	eat	1336	55	wa7i	1	w a 7 i	
CHUJ	cnm	eat	1336	55	wa7i	1	w a 7 i	
MOCHO	mhc	eat	1336	55	lo7	2	l o 7	"also: k""uS"
JACALTEC	jai	eat	1336	55	wa7	1	w a 7	
QANJOBAL_SANTA_EULALIA	kjb	eat	1336	55	lo7	2	l o 7	
ACATECO_SAN_MIGUEL_ACATAN	knj	eat	1336	55	lo7	2	l o 7	
IXIL_CHAJUL	ixj	eat	1336	55	"T""a7on"	8	"T"" a 7 o n"	
AGUACATEC	agu	eat	1336	55	wan	3	w a n	
TECO_TECTITAN	ttc	eat	1336	55	wan	3	w a n	
MAM_NORTHERN	mam	eat	1336	55	wan	3	w a n	
SIPAKAPENSE	qum	eat	1336	55	wa7	1	w a 7	
SACAPULTECO_SACAPULAS_CENTRO	quv	eat	1336	55	wa7	1	w a 7	
CENTRAL_QUICHE	quc	eat	1336	55	wik	9	w i k	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	eat	1336	55	wa7	1	w a 7	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	eat	1336	55	wa7	1	w a 7	
POQOMCHI_WESTERN	pob	eat	1336	55	wi7	4	w i 7	
POCOMAM_EASTERN	poa	eat	1336	55	wi7	4	w i 7	
USPANTEKO	usp	eat	1336	55	win	10	w i n	
EASTERN_KEKCHI_CAHABON	kek	eat	1336	55	wa7	1	w a 7	
ZINACANTAN_TZOTZIL	tzz	eat	1336	55	oCan	11	o C a n	also: lahes
TZELTAL_BACHAJON	tzb	eat	1336	55	we7	1	w e 7	"also: k""uS"
CHOL_TUMBALA	ctu	eat	1336	55	"k""uS"	5	"k"" u S"	
CHONTAL_TABASCO	chf	eat	1336	55	"k""uSe7"	5	"k"" u S e 7"	
CHORTI	caa	eat	1336	55	we7	1	w e 7	
ITZAJ	itz	eat	1336	55	han	6	h a n	"also: mak"""
MOPAN	mop	eat	1336	55	xan	6	x a n	
MAYA_YUCATAN	yua	eat	1336	55	hanal	6	h a n a l	
LACANDON	lac	eat	1336	55	han3n	6	h a n 3 n	
HUASTEC	hva	bite	1403	56	"k""at""uwal"	5	"k"" a t"" u w a l"	
TOJOLABAL	toj	bite	1403	56	"k""uSu"	4	"k"" u S u"	
CHUJ	cnm	bite	1403	56	Ci7a	1	C i 7 a	
JACALTEC	jai	bite	1403	56	CiCiwa	6	C i C i w a	
QANJOBAL_SANTA_EULALIA	kjb	bite	1403	56	Ci7	1	C i 7	
ACATECO_SAN_MIGUEL_ACATAN	knj	bite	1403	56	Ci7	1	C i 7	
IXIL_CHAJUL	ixj	bite	1403	56	Ci7	1	C i 7	
AGUACATEC	agu	bite	1403	56	Ci7on	1	C i 7 o n	
TECO_TECTITAN	ttc	bite	1403	56	"c""a7"	7	"c"" a 7"	
MAM_NORTHERN	mam	bite	1403	56	"C""y~an"	8	"C""y~ a n"	
SIPAKAPENSE	qum	bite	1403	56	ti7	1	t i 7	
SACAPULTECO_SACAPULAS_CENTRO	quv	bite	1403	56	kayix	9	k a y i x	also: qapux
CENTRAL_QUICHE	quc	bite	1403	56	ti7	1	t i 7	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	bite	1403	56	purix	10	p u r i x	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	bite	1403	56	ti7	1	t i 7	
POQOMCHI_WESTERN	pob	bite	1403	56	tiw	2	t i w	
POCOMAM_EASTERN	poa	bite	1403	56	"haC"""	11	"h a C"""	
USPANTEKO	usp	bite	1403	56	ti7	1	t i 7	
EASTERN_KEKCHI_CAHABON	kek	bite	1403	56	tiw	2	t i w	
ZINACANTAN_TZOTZIL	tzz	bite	1403	56	ti7	1	t i 7	also: cak
TZELTAL_BACHAJON	tzb	bite	1403	56	ti7	1	t i 7	
CHOL_TUMBALA	ctu	bite	1403	56	"k""uS"	4	"k"" u S"	
CHONTAL_TABASCO	chf	bite	1403	56	"k""uSe7"	4	"k"" u S e 7"	
CHORTI	caa	bite	1403	56	"ak""uhSop"	12	"a k"" u h S o p"	
ITZAJ	itz	bite	1403	56	Ci7ik	1	C i 7 i k	also: Cibal
MOPAN	mop	bite	1403	56	Ci7	1	C i 7	
MAYA_YUCATAN	yua	bite	1403	56	Ci7ah	1	C i 7 a h	
LACANDON	lac	bite	1403	56	kuCuh	13	k u C u h	
HUASTEC	hva	see	1409	57	cutal	4	c u t a l	
TOJOLABAL	toj	see	1409	57	ila	2	i l a	
CHUJ	cnm	see	1409	57	wila7	2	w i l a 7	
MOCHO	mhc	see	1409	57	il	1	i l	
JACALTEC	jai	see	1409	57	il	1	i l	
QANJOBAL_SANTA_EULALIA	kjb	see	1409	57	il	1	i l	
ACATECO_SAN_MIGUEL_ACATAN	knj	see	1409	57	il	1	i l	
IXIL_CHAJUL	ixj	see	1409	57	il	1	i l	
AGUACATEC	agu	see	1409	57	il	1	i l	
TECO_TECTITAN	ttc	see	1409	57	e	5	e	
MAM_NORTHERN	mam	see	1409	57	"C""y~an"	6	"C""y~ a n"	
SIPAKAPENSE	qum	see	1409	57	il	1	i l	
SACAPULTECO_SACAPULAS_CENTRO	quv	see	1409	57	il	1	i l	
CENTRAL_QUICHE	quc	see	1409	57	il	1	i l	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	see	1409	57	cu7	3	c u 7	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	see	1409	57	cu7	3	c u 7	"also: c""et"
POQOMCHI_WESTERN	pob	see	1409	57	ilow	1	i l o w	
POCOMAM_EASTERN	poa	see	1409	57	ila7	2	i l a 7	
EASTERN_KEKCHI_CAHABON	kek	see	1409	57	il	1	i l	
ZINACANTAN_TZOTZIL	tzz	see	1409	57	il	1	i l	also: ilbe sat
TZELTAL_BACHAJON	tzb	see	1409	57	il	1	i l	
CHOL_TUMBALA	ctu	see	1409	57	ila	2	i l a	"also: k""el"
CHONTAL_TABASCO	chf	see	1409	57	C3nen	7	C 3 n e n	
CHORTI	caa	see	1409	57	wira	2	w i r a	
ITZAJ	itz	see	1409	57	il	1	i l	
MOPAN	mop	see	1409	57	il	1	i l	
MAYA_YUCATAN	yua	see	1409	57	ila7al	2	i l a 7 a l	also: pakat
LACANDON	lac	see	1409	57	ir	1	i r	
HUASTEC	hva	hear	1408	58	"ac""al"	7	"a c"" a l"	
TOJOLABAL	toj	hear	1408	58	"ab""i"	1	"a b"" i"	
CHUJ	cnm	hear	1408	58	abi	1	a b i	
MOCHO	mhc	hear	1408	58	"ab""i"	1	"a b"" i"	
JACALTEC	jai	hear	1408	58	wabe	1	w a b e	
QANJOBAL_SANTA_EULALIA	kjb	hear	1408	58	"ab""eS"	1	"a b"" e S"	
ACATECO_SAN_MIGUEL_ACATAN	knj	hear	1408	58	"ab""e"	1	"a b"" e"	
IXIL_CHAJUL	ixj	hear	1408	58	"ab""i"	1	"a b"" i"	
AGUACATEC	agu	hear	1408	58	wit	8	w i t	
TECO_TECTITAN	ttc	hear	1408	58	Ca7o	2	C a 7 o	
MAM_NORTHERN	mam	hear	1408	58	olt	9	o l t	
SIPAKAPENSE	qum	hear	1408	58	ta7	2	t a 7	
SACAPULTECO_SACAPULAS_CENTRO	quv	hear	1408	58	t	2	t	
CENTRAL_QUICHE	quc	hear	1408	58	ta	2	t a	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	hear	1408	58	"k""oSax"	3	"k"" o S a x"	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	hear	1408	58	"k""aSax"	3	"k"" a S a x"	
POQOMCHI_WESTERN	pob	hear	1408	58	"b""irax"	4	"b"" i r a x"	
POCOMAM_EASTERN	poa	hear	1408	58	"w""arex"	4	"w"" a r e x"	
USPANTEKO	usp	hear	1408	58	ta	2	t a	
EASTERN_KEKCHI_CAHABON	kek	hear	1408	58	"ab""ih"	1	"a b"" i h"	
ZINACANTAN_TZOTZIL	tzz	hear	1408	58	a7i	1	a 7 i	
TZELTAL_BACHAJON	tzb	hear	1408	58	aiy	10	a i y	
CHOL_TUMBALA	ctu	hear	1408	58	ubi	5	u b i	
CHONTAL_TABASCO	chf	hear	1408	58	ubin	5	u b i n	
CHORTI	caa	hear	1408	58	"oyp""ika"	6	"o y p"" i k a"	
ITZAJ	itz	hear	1408	58	uybah	6	u y b a h	also: uyah
MOPAN	mop	hear	1408	58	ub	5	u b	also: u7y
MAYA_YUCATAN	yua	hear	1408	58	"u7ub""ah"	6	"u 7 u b"" a h"	also: u7uyah
LACANDON	lac	hear	1408	58	uy	6	u y	
HUASTEC	hva	know	1410	59	co7ob	7	c o 7 o b	also: eSlal
TOJOLABAL	toj	know	1410	59	na7a	1	n a 7 a	
CHUJ	cnm	know	1410	59	oxk	8	o x k	
MOCHO	mhc	know	1410	59	"ic""a"	9	"i c"" a"	"also: ic""be"
JACALTEC	jai	know	1410	59	wohtaxox	2	w o h t a x o x	
QANJOBAL_SANTA_EULALIA	kjb	know	1410	59	oStaq	2	o S t a q	
ACATECO_SAN_MIGUEL_ACATAN	knj	know	1410	59	otax	2	o t a x	
IXIL_CHAJUL	ixj	know	1410	59	ocaq	2	o c a q	
AGUACATEC	agu	know	1410	59	Cum	10	C u m	
TECO_TECTITAN	ttc	know	1410	59	Ca7o	11	C a 7 o	
MAM_NORTHERN	mam	know	1410	59	tbiya	12	t b i y a	
SIPAKAPENSE	qum	know	1410	59	tamax	3	t a m a x	
SACAPULTECO_SACAPULAS_CENTRO	quv	know	1410	59	eta7am	3	e t a 7 a m	
CENTRAL_QUICHE	quc	know	1410	59	etam	3	e t a m	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	know	1410	59	etaman	3	e t a m a n	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	know	1410	59	otaqin	2	o t a q i n	
POQOMCHI_WESTERN	pob	know	1410	59	"nab""ex"	4	"n a b"" e x"	
POCOMAM_EASTERN	poa	know	1410	59	"w""arem"	13	"w"" a r e m"	
USPANTEKO	usp	know	1410	59	etam	3	e t a m	
EASTERN_KEKCHI_CAHABON	kek	know	1410	59	naw	4	n a w	
ZINACANTAN_TZOTZIL	tzz	know	1410	59	na7	1	n a 7	"also: c""ak"
TZELTAL_BACHAJON	tzb	know	1410	59	nab	4	n a b	
CHOL_TUMBALA	ctu	know	1410	59	ubint	14	u b i n t	
CHONTAL_TABASCO	chf	know	1410	59	winatan	6	w i n a t a n	
CHORTI	caa	know	1410	59	nat	6	n a t	
ITZAJ	itz	know	1410	59	"k""a7ol"	5	"k"" a 7 o l"	also: ohel
MOPAN	mop	know	1410	59	el	15	e l	
MAYA_YUCATAN	yua	know	1410	59	"k""ahol"	5	"k"" a h o l"	also: ohel
LACANDON	lac	know	1410	59	"k""3h7ot"	5	"k"" 3 h 7 o t"	also: oh
HUASTEC	hva	sleep	1585	60	wayal	1	w a y a l	
TOJOLABAL	toj	sleep	1585	60	wayi	1	w a y i	
CHUJ	cnm	sleep	1585	60	wayaN	1	w a y a N	
MOCHO	mhc	sleep	1585	60	waC	1	w a C	
JACALTEC	jai	sleep	1585	60	way	1	w a y	
QANJOBAL_SANTA_EULALIA	kjb	sleep	1585	60	way	1	w a y	
ACATECO_SAN_MIGUEL_ACATAN	knj	sleep	1585	60	wey	1	w e y	
IXIL_CHAJUL	ixj	sleep	1585	60	wat	1	w a t	
AGUACATEC	agu	sleep	1585	60	witen	1	w i t e n	
TECO_TECTITAN	ttc	sleep	1585	60	witan	1	w i t a n	
MAM_NORTHERN	mam	sleep	1585	60	tanSa	3	t a n S a	
SIPAKAPENSE	qum	sleep	1585	60	wor	1	w o r	
SACAPULTECO_SACAPULAS_CENTRO	quv	sleep	1585	60	war	1	w a r	
CENTRAL_QUICHE	quc	sleep	1585	60	war	1	w a r	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	sleep	1585	60	war	1	w a r	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	sleep	1585	60	war	1	w a r	
POQOMCHI_WESTERN	pob	sleep	1585	60	wir	1	w i r	
POCOMAM_EASTERN	poa	sleep	1585	60	wir	1	w i r	
USPANTEKO	usp	sleep	1585	60	war	1	w a r	
EASTERN_KEKCHI_CAHABON	kek	sleep	1585	60	war	1	w a r	
ZINACANTAN_TZOTZIL	tzz	sleep	1585	60	"bat C""ulel"	1	"b a t _ C"" u l e l"	also: vay
TZELTAL_BACHAJON	tzb	sleep	1585	60	way	1	w a y	
CHOL_TUMBALA	ctu	sleep	1585	60	w3y	1	w 3 y	
CHONTAL_TABASCO	chf	sleep	1585	60	w3ye	1	w 3 y e	
CHORTI	caa	sleep	1585	60	way	1	w a y	
ITZAJ	itz	sleep	1585	60	wenel	2	w e n e l	
MOPAN	mop	sleep	1585	60	w3yn	2	w 3 y n	
MAYA_YUCATAN	yua	sleep	1585	60	wenel	2	w e n e l	
LACANDON	lac	sleep	1585	60	wenan	2	w e n a n	
HUASTEC	hva	die	1494	61	cemel	2	c e m e l	
TOJOLABAL	toj	die	1494	61	Tham	1	T h a m	
CHUJ	cnm	die	1494	61	Cami	1	C a m i	
MOCHO	mhc	die	1494	61	kam	1	k a m	
JACALTEC	jai	die	1494	61	kam	1	k a m	
QANJOBAL_SANTA_EULALIA	kjb	die	1494	61	kam	1	k a m	
ACATECO_SAN_MIGUEL_ACATAN	knj	die	1494	61	kam	1	k a m	
IXIL_CHAJUL	ixj	die	1494	61	kam	1	k a m	
AGUACATEC	agu	die	1494	61	kim	1	k i m	
TECO_TECTITAN	ttc	die	1494	61	kam	1	k a m	
MAM_NORTHERN	mam	die	1494	61	ky~im	1	ky~ i m	
SIPAKAPENSE	qum	die	1494	61	kom	1	k o m	
SACAPULTECO_SACAPULAS_CENTRO	quv	die	1494	61	kam	1	k a m	
CENTRAL_QUICHE	quc	die	1494	61	k3m	1	k 3 m	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	die	1494	61	kom	1	k o m	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	die	1494	61	kam	1	k a m	
POQOMCHI_WESTERN	pob	die	1494	61	kim	1	k i m	
POCOMAM_EASTERN	poa	die	1494	61	kim	1	k i m	
USPANTEKO	usp	die	1494	61	kam	1	k a m	
EASTERN_KEKCHI_CAHABON	kek	die	1494	61	kam	1	k a m	
ZINACANTAN_TZOTZIL	tzz	die	1494	61	Cam	1	C a m	
TZELTAL_BACHAJON	tzb	die	1494	61	Cam	1	C a m	
CHOL_TUMBALA	ctu	die	1494	61	C3m	1	C 3 m	also: sat
CHONTAL_TABASCO	chf	die	1494	61	u C3amo	1	u _ C 3 a m o	
CHORTI	caa	die	1494	61	Cam	1	C a m	
ITZAJ	itz	die	1494	61	kimil	2	k i m i l	
MOPAN	mop	die	1494	61	kim	1	k i m	
MAYA_YUCATAN	yua	die	1494	61	kimil	2	k i m i l	
LACANDON	lac	die	1494	61	kan	1	k a n	
HUASTEC	hva	kill	1417	62	em8al	4	e m 8 a l	
TOJOLABAL	toj	kill	1417	62	mila	1	m i l a	also: pancun
CHUJ	cnm	kill	1417	62	mila7	1	m i l a 7	
MOCHO	mhc	kill	1417	62	kamsa	3	k a m s a	"also: poC"""
JACALTEC	jai	kill	1417	62	bica	5	b i c a	
QANJOBAL_SANTA_EULALIA	kjb	kill	1417	62	"maq"" kamoq"	2	"m a q"" _ k a m o q"	
ACATECO_SAN_MIGUEL_ACATAN	knj	kill	1417	62	ma7 kamox	2	m a 7 _ k a m o x	
IXIL_CHAJUL	ixj	kill	1417	62	"yac"""	6	"y a c"""	
AGUACATEC	agu	kill	1417	62	kimse7	3	k i m s e 7	
TECO_TECTITAN	ttc	kill	1417	62	kansa	3	k a n s a	
MAM_NORTHERN	mam	kill	1417	62	tby~on	7	t by~ o n	
SIPAKAPENSE	qum	kill	1417	62	witax	8	w i t a x	
SACAPULTECO_SACAPULAS_CENTRO	quv	kill	1417	62	kamasax	3	k a m a s a x	
CENTRAL_QUICHE	quc	kill	1417	62	kamisa	3	k a m i s a	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	kill	1417	62	komisax	3	k o m i s a x	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	kill	1417	62	kamsax	3	k a m s a x	
POQOMCHI_WESTERN	pob	kill	1417	62	kansax	3	k a n s a x	
POCOMAM_EASTERN	poa	kill	1417	62	kanasah	3	k a n a s a h	
USPANTEKO	usp	kill	1417	62	kamsax	3	k a m s a x	
EASTERN_KEKCHI_CAHABON	kek	kill	1417	62	kamsih	3	k a m s i h	
ZINACANTAN_TZOTZIL	tzz	kill	1417	62	milvan	1	m i l v a n	also: Cames
TZELTAL_BACHAJON	tzb	kill	1417	62	mil	1	m i l	
CHOL_TUMBALA	ctu	kill	1417	62	his	3	h i s	also: c3ns
CHONTAL_TABASCO	chf	kill	1417	62	c3msen	3	c 3 m s e n	
CHORTI	caa	kill	1417	62	Camse	3	C a m s e	
ITZAJ	itz	kill	1417	62	kinsah	3	k i n s a h	
MOPAN	mop	kill	1417	62	kimes	3	k i m e s	
MAYA_YUCATAN	yua	kill	1417	62	kinsah	3	k i n s a h	
LACANDON	lac	kill	1417	62	kins	3	k i n s	
HUASTEC	hva	swim	1439	63	kowal	6	k o w a l	
TOJOLABAL	toj	swim	1439	63	noSi	2	n o S i	
CHUJ	cnm	swim	1439	63	aCni	5	a C n i	
JACALTEC	jai	swim	1439	63	in maqnihan ha7	7	i n _ m a q n i h a n _ h a 7	
QANJOBAL_SANTA_EULALIA	kjb	swim	1439	63	"maq"" a7"	1	"m a q"" _ a 7"	
ACATECO_SAN_MIGUEL_ACATAN	knj	swim	1439	63	ma7 a7	1	m a 7 _ a 7	
IXIL_CHAJUL	ixj	swim	1439	63	nuS	2	n u S	
AGUACATEC	agu	swim	1439	63	xiCin	3	x i C i n	
TECO_TECTITAN	ttc	swim	1439	63	iCin	3	i C i n	
MAM_NORTHERN	mam	swim	1439	63	Snu7ine	8	S n u 7 i n e	
SIPAKAPENSE	qum	swim	1439	63	rwi ya7	9	r w i _ y a 7	
SACAPULTECO_SACAPULAS_CENTRO	quv	swim	1439	63	itin	3	i t i n	
CENTRAL_QUICHE	quc	swim	1439	63	muSa	4	m u S a	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	swim	1439	63	muSin	4	m u S i n	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	swim	1439	63	mux	10	m u x	
POQOMCHI_WESTERN	pob	swim	1439	63	muSun	4	m u S u n	
POCOMAM_EASTERN	poa	swim	1439	63	muSin	4	m u S i n	
USPANTEKO	usp	swim	1439	63	atin	5	a t i n	
EASTERN_KEKCHI_CAHABON	kek	swim	1439	63	numS	11	n u m S	
ZINACANTAN_TZOTZIL	tzz	swim	1439	63	nuSih	2	n u S i h	
TZELTAL_BACHAJON	tzb	swim	1439	63	nuS	2	n u S	
CHOL_TUMBALA	ctu	swim	1439	63	5uSih	2	5 u S i h	
CHONTAL_TABASCO	chf	swim	1439	63	nuSe	2	n u S e	
CHORTI	caa	swim	1439	63	nuS	2	n u S	
ITZAJ	itz	swim	1439	63	Sotha7	12	S o t h a 7	
MOPAN	mop	swim	1439	63	baS3l xa7	13	b a S 3 l _ x a 7	
MAYA_YUCATAN	yua	swim	1439	63	"b""ab"""	14	"b"" a b"""	
HUASTEC	hva	fly	1441	64	humnal	7	h u m n a l	
TOJOLABAL	toj	fly	1441	64	lupupi	1	l u p u p i	also: xuxpi
CHUJ	cnm	fly	1441	64	xeNw	8	x e N w	
MOCHO	mhc	fly	1441	64	lop	1	l o p	
JACALTEC	jai	fly	1441	64	pur	4	p u r	
QANJOBAL_SANTA_EULALIA	kjb	fly	1441	64	Supup	9	S u p u p	
ACATECO_SAN_MIGUEL_ACATAN	knj	fly	1441	64	"ek"" hururox"	10	"e k"" _ h u r u r o x"	
IXIL_CHAJUL	ixj	fly	1441	64	"SiC""an"	2	"S i C"" a n"	
AGUACATEC	agu	fly	1441	64	Siky~7in	2	S i ky~ 7 i n	
TECO_TECTITAN	ttc	fly	1441	64	lipan	3	l i p a n	
MAM_NORTHERN	mam	fly	1441	64	lipan	3	l i p a n	
SIPAKAPENSE	qum	fly	1441	64	"Sik""in"	2	"S i k"" i n"	
SACAPULTECO_SACAPULAS_CENTRO	quv	fly	1441	64	rapap	6	r a p a p	
CENTRAL_QUICHE	quc	fly	1441	64	rapap	6	r a p a p	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	fly	1441	64	ropin	6	r o p i n	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	fly	1441	64	"Sk""an"	2	"S k"" a n"	
POQOMCHI_WESTERN	pob	fly	1441	64	"Sik""in"	2	"S i k"" i n"	
POCOMAM_EASTERN	poa	fly	1441	64	pur	4	p u r	
USPANTEKO	usp	fly	1441	64	"Sik""an"	2	"S i k"" a n"	also: rupupun
EASTERN_KEKCHI_CAHABON	kek	fly	1441	64	"Sik""ab"""	2	"S i k"" a b"""	
ZINACANTAN_TZOTZIL	tzz	fly	1441	64	vil	5	v i l	
TZELTAL_BACHAJON	tzb	fly	1441	64	wil	5	w i l	
CHOL_TUMBALA	ctu	fly	1441	64	wel	5	w e l	
CHONTAL_TABASCO	chf	fly	1441	64	wile	5	w i l e	
CHORTI	caa	fly	1441	64	top	11	t o p	
ITZAJ	itz	fly	1441	64	"popokSik"""	2	"p o p o k S i k"""	
MOPAN	mop	fly	1441	64	"Sik"""	2	"S i k"""	
MAYA_YUCATAN	yua	fly	1441	64	"Sik""nalil"	2	"S i k"" n a l i l"	
HUASTEC	hva	walk	1443	65	belal	7	b e l a l	
